Var1	Var2	value	pval	adjp	pair
hsa-miR-1255a	LINC00471	0.321516575775243	3.37105784620206e-07	0.0147361049210574	hsa-miR-1255a LINC00471
hsa-miR-362-5p	PRKAG1	-0.341769049501198	5.24268504165093e-08	0.00587435960331947	hsa-miR-362-5p PRKAG1
hsa-miR-135a-5p	MGAT4C	0.296735705551667	2.75001891769655e-06	0.0379248242266229	hsa-miR-135a-5p MGAT4C
hsa-miR-6741-3p	UBA7	0.293027545644725	3.70399348659234e-06	0.0433950700415135	hsa-miR-6741-3p UBA7
hsa-miR-135a-5p	SHMT2	-0.302394279297963	1.73170410633361e-06	0.0317617666355417	hsa-miR-135a-5p SHMT2
hsa-miR-129-1-3p	MOB2	0.307659940937854	1.11614692266393e-06	0.026196015417109	hsa-miR-129-1-3p MOB2
hsa-miR-448	CYB5D1	-0.30816208781376	1.06988223036453e-06	0.0257850171015972	hsa-miR-448 CYB5D1
hsa-miR-532-5p	CLN8	-0.292294535971137	3.9266563081064e-06	0.0444945879130728	hsa-miR-532-5p CLN8
hsa-miR-362-5p	TCEAL7	-0.298650508312539	2.35418888028249e-06	0.0353870762846955	hsa-miR-362-5p TCEAL7
hsa-miR-1-3p	PCP4	0.333741227916853	1.1140584721403e-07	0.00882069896336905	hsa-miR-1-3p PCP4
hsa-miR-31-5p	C2CD4C	-0.29658194523188	2.78441866830015e-06	0.0380757919386883	hsa-miR-31-5p C2CD4C
hsa-miR-34a-5p	C2CD4C	-0.288865743176921	5.14853908062385e-06	0.0497370804077451	hsa-miR-34a-5p C2CD4C
hsa-miR-448	C2CD4C	0.309602105552399	9.47158692365946e-07	0.0246527030566847	hsa-miR-448 C2CD4C
hsa-miR-362-5p	44454	-0.290278177667339	4.60681628133841e-06	0.0476574940360443	hsa-miR-362-5p 44454
hsa-miR-138-5p	GRIN2A	-0.305494513737128	1.3384929942184e-06	0.0285725586905463	hsa-miR-138-5p GRIN2A
hsa-miR-222-3p	GRIN2A	-0.303416236046301	1.59126771182017e-06	0.0308152068808323	hsa-miR-222-3p GRIN2A
hsa-miR-6763-3p	PRR14L	-0.305539993750963	1.33341574359847e-06	0.0285457231834478	hsa-miR-6763-3p PRR14L
hsa-miR-6763-3p	MRPL54	0.290568755389388	4.50231116433386e-06	0.0472000874802665	hsa-miR-6763-3p MRPL54
hsa-miR-125a-3p	MRC1L1	0.293382401434392	3.6005721990584e-06	0.042864737768722	hsa-miR-125a-3p MRC1L1
hsa-miR-1-3p	AIFM3	0.29326193509904	3.63536924119501e-06	0.0430998946962027	hsa-miR-1-3p AIFM3
hsa-miR-1264	EMILIN3	-0.308269681891145	1.06021059709249e-06	0.0257850171015972	hsa-miR-1264 EMILIN3
hsa-miR-1298-5p	EMILIN3	-0.297736694344341	2.53578563835788e-06	0.0366675445329878	hsa-miR-1298-5p EMILIN3
hsa-miR-448	EMILIN3	-0.354566700670383	1.50741441551361e-08	0.00284454275663578	hsa-miR-448 EMILIN3
hsa-miR-6763-3p	RBM12B	-0.294985386929458	3.1667157176507e-06	0.040385135627404	hsa-miR-6763-3p RBM12B
hsa-miR-132-3p	IRAK1	0.293749248099845	3.49655134179727e-06	0.0422946779888343	hsa-miR-132-3p IRAK1
hsa-miR-362-5p	CMSS1	-0.290056616784882	4.68804698794401e-06	0.0478624186968186	hsa-miR-362-5p CMSS1
hsa-miR-448	ALDH1A3	-0.342081497552032	5.0889061409265e-08	0.00587435960331947	hsa-miR-448 ALDH1A3
hsa-miR-1298-3p	EFNA5	-0.298517556872541	2.37981576689528e-06	0.0354536373089951	hsa-miR-1298-3p EFNA5
hsa-miR-1298-5p	EFNA5	-0.302669874180346	1.69270856353876e-06	0.0315645709120457	hsa-miR-1298-5p EFNA5
hsa-miR-490-3p	EFNA5	-0.302907521563887	1.65975712884681e-06	0.0312279522603648	hsa-miR-490-3p EFNA5
hsa-miR-511-5p	KCND2	0.34020485126002	6.08230312781899e-08	0.00623970177330141	hsa-miR-511-5p KCND2
hsa-miR-132-3p	COPB2	-0.291884027492029	4.05686449411746e-06	0.045109362761681	hsa-miR-132-3p COPB2
hsa-miR-363-3p	ZBTB7C	0.290177178487682	4.64367796015885e-06	0.0477676416974027	hsa-miR-363-3p ZBTB7C
hsa-miR-133a-3p	ZFP90	-0.290024017022759	4.70011345754529e-06	0.0478624186968186	hsa-miR-133a-3p ZFP90
hsa-miR-27a-5p	MAFF	0.304724355244198	1.42732838415149e-06	0.0292391737513865	hsa-miR-27a-5p MAFF
hsa-miR-1843	NRG3	-0.295202169339688	3.11201765335056e-06	0.0399432220515061	hsa-miR-1843 NRG3
hsa-miR-133a-3p	GABRA5	-0.291788949363105	4.087603212799e-06	0.0453732211976197	hsa-miR-133a-3p GABRA5
hsa-miR-31-5p	GABRA5	-0.33850362382984	7.14218879593886e-08	0.00693032380029292	hsa-miR-31-5p GABRA5
hsa-miR-448	GABRA5	0.362666088495578	6.65267219090993e-09	0.00198218223673562	hsa-miR-448 GABRA5
hsa-miR-7-5p	GABRA5	0.329410767082952	1.65828545117819e-07	0.0105610353165988	hsa-miR-7-5p GABRA5
hsa-miR-1264	GNG2	0.308541053449198	1.03618699309749e-06	0.0257850171015972	hsa-miR-1264 GNG2
hsa-miR-448	GNG2	0.348458974940915	2.75168414720639e-08	0.00404612139761105	hsa-miR-448 GNG2
hsa-miR-3124-5p	UBE2H	0.290241585191731	4.62013914726001e-06	0.0476847467401478	hsa-miR-3124-5p UBE2H
hsa-miR-652-3p	SPIN2B	-0.319488157229144	4.03208110677511e-07	0.0164216017624517	hsa-miR-652-3p SPIN2B
hsa-miR-135a-5p	ZSCAN30	0.302199933301653	1.75971748128667e-06	0.0319263720475013	hsa-miR-135a-5p ZSCAN30
hsa-miR-12136	PPARA	-0.29789102226777	2.50420695180331e-06	0.036645495142066	hsa-miR-12136 PPARA
hsa-miR-660-5p	RPS19BP1	-0.306073784995852	1.27518407788685e-06	0.0280347511024368	hsa-miR-660-5p RPS19BP1
hsa-miR-378a-5p	MITF	0.301852615590929	1.81086151762599e-06	0.0321187137074539	hsa-miR-378a-5p MITF
hsa-miR-27a-5p	C11orf96	0.303309352172497	1.60542983485001e-06	0.0308152068808323	hsa-miR-27a-5p C11orf96
hsa-miR-636	TET3	-0.317476897527201	4.80919261969248e-07	0.0176941968308109	hsa-miR-636 TET3
hsa-miR-1249-3p	ZKSCAN4	0.308982594868151	9.98207802860307e-07	0.0253975603927905	hsa-miR-1249-3p ZKSCAN4
hsa-miR-1-3p	HAPLN4	0.342070212311623	5.09438402573892e-08	0.00587435960331947	hsa-miR-1-3p HAPLN4
hsa-miR-1264	HAPLN4	-0.296893491742069	2.71513999461348e-06	0.0377194777151567	hsa-miR-1264 HAPLN4
hsa-miR-1298-3p	HAPLN4	-0.303457762852754	1.58579766029732e-06	0.0308152068808323	hsa-miR-1298-3p HAPLN4
hsa-miR-133a-3p	HAPLN4	0.301090917136704	1.92803980914036e-06	0.032823608646812	hsa-miR-133a-3p HAPLN4
hsa-miR-151a-5p	HAPLN4	-0.315160818840883	5.88200201434574e-07	0.020114888027042	hsa-miR-151a-5p HAPLN4
hsa-miR-193b-3p	HAPLN4	-0.325687892639109	2.32300783942208e-07	0.0125844848313644	hsa-miR-193b-3p HAPLN4
hsa-miR-34a-5p	HAPLN4	0.299636540779408	2.17217915920997e-06	0.0344860009593932	hsa-miR-34a-5p HAPLN4
hsa-miR-448	HAPLN4	-0.345460964317006	3.68017958329858e-08	0.00490208839518832	hsa-miR-448 HAPLN4
hsa-miR-448	ERC2	0.352770169198178	1.80172359254271e-08	0.00309083116209525	hsa-miR-448 ERC2
hsa-miR-1298-3p	FAM78B	-0.307488354672665	1.13238980503638e-06	0.0263809684051888	hsa-miR-1298-3p FAM78B
hsa-miR-193b-3p	FAM78B	-0.295889501394619	2.94448341442433e-06	0.0389787434341827	hsa-miR-193b-3p FAM78B
hsa-miR-34a-5p	FAM78B	0.316399256323537	5.28268419675015e-07	0.0187845666552752	hsa-miR-34a-5p FAM78B
hsa-miR-362-5p	FAM78B	0.341961596471432	5.14739757484506e-08	0.00587435960331947	hsa-miR-362-5p FAM78B
hsa-miR-486-5p	FAM78B	0.345231541561912	3.76250772760045e-08	0.00495347529866095	hsa-miR-486-5p FAM78B
hsa-miR-769-5p	FAM78B	-0.289542104236402	4.88197354897579e-06	0.0487719561774967	hsa-miR-769-5p FAM78B
hsa-miR-129-1-3p	ADAT2	-0.314803878023227	6.06648902223839e-07	0.0202413170847183	hsa-miR-129-1-3p ADAT2
hsa-miR-1226-3p	APOD	0.313674615367186	6.68736708231421e-07	0.0213304962822939	hsa-miR-1226-3p APOD
hsa-miR-376a-3p	WDSUB1	-0.308187693862196	1.06757288076409e-06	0.0257850171015972	hsa-miR-376a-3p WDSUB1
hsa-miR-6868-3p	C20orf96	-0.299054254681227	2.27796915375222e-06	0.0349940536573287	hsa-miR-6868-3p C20orf96
hsa-miR-1-3p	ESRRG	0.306170377315887	1.26490986018801e-06	0.0278629766701943	hsa-miR-1-3p ESRRG
hsa-miR-1298-3p	ESRRG	-0.295288081078563	3.09059074532492e-06	0.0397639830457526	hsa-miR-1298-3p ESRRG
hsa-miR-133a-5p	ESRRG	0.301782820055661	1.82130907044886e-06	0.0321506408416636	hsa-miR-133a-5p ESRRG
hsa-miR-34a-5p	ESRRG	0.297269289882991	2.63375998166282e-06	0.0372205466245395	hsa-miR-34a-5p ESRRG
hsa-miR-106a-5p	NACA	-0.324481625680041	2.58860467949873e-07	0.0131146179190664	hsa-miR-106a-5p NACA
hsa-miR-619-5p	AJAP1	-0.302644130920008	1.69631531576897e-06	0.0315645709120457	hsa-miR-619-5p AJAP1
hsa-miR-6836-5p	AJAP1	-0.327030971788449	2.05808365016935e-07	0.0117856527508768	hsa-miR-6836-5p AJAP1
hsa-miR-455-3p	COL27A1	0.333545719949215	1.13439621696187e-07	0.00885783976142279	hsa-miR-455-3p COL27A1
hsa-miR-455-5p	COL27A1	0.378759097651554	1.22234533606047e-09	0.000787870978490411	hsa-miR-455-5p COL27A1
hsa-miR-193b-3p	C6orf106	-0.301219868363453	1.90770587549238e-06	0.032823608646812	hsa-miR-193b-3p C6orf106
hsa-miR-27a-5p	ARID5A	0.319103618070369	4.1706808806552e-07	0.0166299932686749	hsa-miR-27a-5p ARID5A
hsa-miR-6763-3p	ZNF585A	-0.340257086041193	6.05228547279069e-08	0.00623970177330141	hsa-miR-6763-3p ZNF585A
hsa-miR-6836-5p	ANXA4	0.289166075002542	5.02850716976866e-06	0.0493742654255369	hsa-miR-6836-5p ANXA4
hsa-miR-495-3p	PGAP1	0.310486521465761	8.78589078379122e-07	0.0239124195547081	hsa-miR-495-3p PGAP1
hsa-miR-181a-5p	EIF4BP6	0.297082791502697	2.67385148533528e-06	0.0374676947158069	hsa-miR-181a-5p EIF4BP6
hsa-miR-448	FITM2	-0.299834195381721	2.13734738885307e-06	0.0344231684639496	hsa-miR-448 FITM2
hsa-miR-488-5p	PELI1	0.296276433743154	2.85399003541187e-06	0.0384095006867769	hsa-miR-488-5p PELI1
hsa-miR-34a-5p	ADARB1	0.294770134121549	3.22193370383417e-06	0.0406840180208472	hsa-miR-34a-5p ADARB1
hsa-miR-6836-5p	FAM212B	-0.297791388017134	2.52455097626836e-06	0.036645495142066	hsa-miR-6836-5p FAM212B
hsa-miR-133a-3p	ZNF667	-0.307035671890971	1.17633398843964e-06	0.0268718860023129	hsa-miR-133a-3p ZNF667
hsa-miR-6505-5p	ZNF667	0.295756526166914	2.9762096049879e-06	0.0391167125797951	hsa-miR-6505-5p ZNF667
hsa-miR-1-3p	TMEM229B	0.332446424170164	1.25556750329991e-07	0.00911268840978674	hsa-miR-1-3p TMEM229B
hsa-miR-133a-3p	TMEM229B	0.290461647946557	4.54056654008994e-06	0.047472243298562	hsa-miR-133a-3p TMEM229B
hsa-miR-302c-3p	MIER1	0.30099381667857	1.94348767523778e-06	0.032823608646812	hsa-miR-302c-3p MIER1
hsa-miR-425-5p	ZXDA	0.29110820828624	4.31425451230538e-06	0.0463882985040371	hsa-miR-425-5p ZXDA
hsa-miR-662	ZNF280B	0.301771365713969	1.82302913587229e-06	0.0321506408416636	hsa-miR-662 ZNF280B
hsa-miR-132-3p	MAFK	0.364131154791948	5.72365044249068e-09	0.00185155283948202	hsa-miR-132-3p MAFK
hsa-miR-1298-5p	DLL1	-0.300952439018849	1.95010635306581e-06	0.032823608646812	hsa-miR-1298-5p DLL1
hsa-miR-448	DLL1	-0.291940987340887	4.03855497399519e-06	0.0450940348697221	hsa-miR-448 DLL1
hsa-miR-29c-5p	GRIN3A	-0.297438824293193	2.59781321565455e-06	0.0371008258064003	hsa-miR-29c-5p GRIN3A
hsa-miR-431-5p	INPP5F	-0.308228011781471	1.06394636145701e-06	0.0257850171015972	hsa-miR-431-5p INPP5F
hsa-miR-132-3p	R3HDM4	0.29046085743278	4.54085003331883e-06	0.047472243298562	hsa-miR-132-3p R3HDM4
hsa-miR-133a-5p	PNMA5	-0.305054120662622	1.38862226428671e-06	0.0290078733070859	hsa-miR-133a-5p PNMA5
hsa-miR-769-5p	PNMA5	0.317594080076968	4.76022904649653e-07	0.0176709160234811	hsa-miR-769-5p PNMA5
hsa-miR-302c-3p	APRT	-0.291582209615716	4.15520931795754e-06	0.0456862963352338	hsa-miR-302c-3p APRT
hsa-miR-362-5p	APRT	-0.29729860605674	2.62751027046981e-06	0.0372205466245395	hsa-miR-362-5p APRT
hsa-miR-106a-5p	CCDC167	-0.307756802533967	1.10707633371732e-06	0.026196015417109	hsa-miR-106a-5p CCDC167
hsa-miR-421	DMD	0.290271952393104	4.60908024191298e-06	0.0476574940360443	hsa-miR-421 DMD
hsa-miR-1264	C1orf95	0.294388192373199	3.32217777376798e-06	0.0412810683819516	hsa-miR-1264 C1orf95
hsa-miR-1298-5p	C1orf95	0.293720219394405	3.50467708765123e-06	0.0423034924838671	hsa-miR-1298-5p C1orf95
hsa-miR-133a-5p	C1orf95	-0.299987305040316	2.11073262179617e-06	0.0342380366115994	hsa-miR-133a-5p C1orf95
hsa-miR-31-5p	C1orf95	-0.374164807485812	2.0016392987543e-09	0.0010116005851601	hsa-miR-31-5p C1orf95
hsa-miR-431-5p	C1orf95	0.290134600556547	4.65930160720163e-06	0.0478273550433979	hsa-miR-431-5p C1orf95
hsa-miR-448	C1orf95	0.398715170862728	1.31008537351818e-10	0.000228360192369603	hsa-miR-448 C1orf95
hsa-miR-7-5p	C1orf95	0.321787964653337	3.29093036821604e-07	0.0146937513650516	hsa-miR-7-5p C1orf95
hsa-miR-129-1-3p	RXRB	0.295698618179809	2.99012733284698e-06	0.0391385406112417	hsa-miR-129-1-3p RXRB
hsa-miR-182-5p	LSM2	-0.299367260447875	2.22050581566435e-06	0.0348050239353821	hsa-miR-182-5p LSM2
hsa-miR-199b-5p	LSM2	-0.299119730561994	2.26583259754776e-06	0.0349940536573287	hsa-miR-199b-5p LSM2
hsa-miR-4286	AIF1	0.292192721709159	3.95857422530455e-06	0.0446704440152869	hsa-miR-4286 AIF1
hsa-miR-6763-3p	AIF1	0.291976471039797	4.02718868919294e-06	0.0450559880829174	hsa-miR-6763-3p AIF1
hsa-miR-1908-3p	PRR3	-0.300298138711704	2.05767061567386e-06	0.0338656054943	hsa-miR-1908-3p PRR3
hsa-miR-3162-3p	PRR3	-0.293829422917885	3.47420187218894e-06	0.0421248307085509	hsa-miR-3162-3p PRR3
hsa-miR-6836-5p	PRR3	-0.327279270749153	2.0123948951678e-07	0.0116844869520196	hsa-miR-6836-5p PRR3
hsa-miR-6763-3p	ZNRD1-AS1	-0.367112679289554	4.20452606064714e-09	0.00163064903477321	hsa-miR-6763-3p ZNRD1-AS1
hsa-miR-130a-3p	PCDHA1	0.341365818321357	5.44777014610531e-08	0.00587435960331947	hsa-miR-130a-3p PCDHA1
hsa-miR-484	SLC35B4	0.317707649182343	4.7132314517917e-07	0.0175540057312055	hsa-miR-484 SLC35B4
hsa-miR-6836-5p	FAM106B	-0.339620551989719	6.42800204175842e-08	0.00638413713028153	hsa-miR-6836-5p FAM106B
hsa-miR-138-5p	CALML3-AS1	-0.292494062316776	3.86481592440369e-06	0.0442809723813524	hsa-miR-138-5p CALML3-AS1
hsa-miR-31-5p	XKR4	-0.359274532558293	9.39632971430626e-09	0.00217533242148506	hsa-miR-31-5p XKR4
hsa-miR-448	XKR4	0.32246182930921	3.09979496293522e-07	0.0143251090318836	hsa-miR-448 XKR4
hsa-miR-23b-5p	BTF3L4P2	-0.324069258991358	2.68590882201991e-07	0.0131799302300074	hsa-miR-23b-5p BTF3L4P2
hsa-miR-1307-3p	AS3MT	-0.293213059812408	3.64957816545441e-06	0.0431779266482518	hsa-miR-1307-3p AS3MT
hsa-miR-375-3p	HOMEZ	0.299947948053183	2.11754361068017e-06	0.0342745343154447	hsa-miR-375-3p HOMEZ
hsa-miR-1-3p	SCRT2	0.292726127747638	3.79405735850824e-06	0.0439234140990247	hsa-miR-1-3p SCRT2
hsa-miR-133a-5p	SCRT2	0.310163511021199	9.03062722379389e-07	0.0242121729750421	hsa-miR-133a-5p SCRT2
hsa-miR-221-5p	RP11-57K17.1	-0.289335809728442	4.96185296139373e-06	0.0491353004239369	hsa-miR-221-5p RP11-57K17.1
hsa-miR-376a-3p	RP1-95L4.4	-0.294982681941277	3.16740398798032e-06	0.040385135627404	hsa-miR-376a-3p RP1-95L4.4
hsa-miR-31-5p	TENM3	-0.296126199641776	2.88880638033007e-06	0.0386615377449307	hsa-miR-31-5p TENM3
hsa-miR-151a-5p	RPL21P28	0.292586299974343	3.83654273150569e-06	0.044185848898389	hsa-miR-151a-5p RPL21P28
hsa-miR-1-3p	PLXNA4	0.29247142681171	3.87178454896997e-06	0.0442809723813524	hsa-miR-1-3p PLXNA4
hsa-miR-6763-3p	C5orf54	-0.30306561828656	1.63817625997709e-06	0.0310744017575489	hsa-miR-6763-3p C5orf54
hsa-miR-7-5p	RP11-33A14.1	0.295796961130975	2.96652802034281e-06	0.0391167125797951	hsa-miR-7-5p RP11-33A14.1
hsa-miR-7-5p	RP11-191L9.4	-0.32761876225952	1.95149990167565e-07	0.0116306870465397	hsa-miR-7-5p RP11-191L9.4
hsa-miR-6763-3p	RP11-441O15.3	-0.369500835362333	3.27664562149721e-09	0.00137403173020702	hsa-miR-6763-3p RP11-441O15.3
hsa-miR-4286	FAM229A	-0.31797807008637	4.60310829897281e-07	0.0174442262638239	hsa-miR-4286 FAM229A
hsa-miR-421	ANKRD18DP	0.322186227190727	3.17664323290501e-07	0.0144702958807271	hsa-miR-421 ANKRD18DP
hsa-miR-6763-3p	RP11-77P6.2	-0.3253447388412	2.39577527594292e-07	0.0126732358154433	hsa-miR-6763-3p RP11-77P6.2
hsa-miR-106a-5p	RPL41	-0.297275267315521	2.63248454501763e-06	0.0372205466245395	hsa-miR-106a-5p RPL41
hsa-miR-1285-3p	RP5-857K21.4	-0.323529421291309	2.818608053623e-07	0.0135113268775056	hsa-miR-1285-3p RP5-857K21.4
hsa-miR-4286	RP5-857K21.4	-0.315630511831777	5.64741332143015e-07	0.0196138579731216	hsa-miR-4286 RP5-857K21.4
hsa-miR-6763-3p	RP5-857K21.4	-0.311413472313475	8.11830270563973e-07	0.0232783567931121	hsa-miR-6763-3p RP5-857K21.4
hsa-miR-195-3p	RP5-1180C10.2	0.310534941972182	8.74975534692624e-07	0.0238836106354282	hsa-miR-195-3p RP5-1180C10.2
hsa-miR-139-3p	AC013275.2	-0.290407300639936	4.56009581029093e-06	0.0475417533552954	hsa-miR-139-3p AC013275.2
hsa-miR-1270	ZNF826P	0.366850514979344	4.32066604716397e-09	0.00163064903477321	hsa-miR-1270 ZNF826P
hsa-let-7b-5p	FAHD2CP	0.296339874193773	2.83940834666652e-06	0.0384095006867769	hsa-let-7b-5p FAHD2CP
hsa-miR-30c-5p	FAHD2CP	-0.345942639221362	3.51294202616259e-08	0.0047758952493994	hsa-miR-30c-5p FAHD2CP
hsa-miR-6763-3p	SNHG15	0.290524168600087	4.51819872138159e-06	0.0473228276340601	hsa-miR-6763-3p SNHG15
hsa-miR-448	AC018730.1	-0.289129431662484	5.04300827919302e-06	0.0493742654255369	hsa-miR-448 AC018730.1
hsa-miR-449a	AC012146.7	-0.291981286667439	4.02564847723497e-06	0.0450559880829174	hsa-miR-449a AC012146.7
hsa-miR-628-3p	RP11-767N6.2	0.290281688663739	4.60553989589663e-06	0.0476574940360443	hsa-miR-628-3p RP11-767N6.2
hsa-miR-7-5p	RP11-122G18.5	-0.310722138116765	8.61138701235831e-07	0.023722602846629	hsa-miR-7-5p RP11-122G18.5
hsa-miR-12135	AC006978.6	0.298586097889136	2.36657117591577e-06	0.0353870762846955	hsa-miR-12135 AC006978.6
hsa-miR-6836-5p	B3GALT4	0.28937218952116	4.94767657999162e-06	0.0491353004239369	hsa-miR-6836-5p B3GALT4
hsa-miR-31-5p	LINC00941	0.327510080752926	1.97079900621233e-07	0.011682613786875	hsa-miR-31-5p LINC00941
hsa-miR-133a-5p	AC010127.3	0.308908091539984	1.00452143669827e-06	0.0254573399721133	hsa-miR-133a-5p AC010127.3
hsa-miR-212-5p	AC005592.1	0.337510277280516	7.84102232032069e-08	0.0073836727507693	hsa-miR-212-5p AC005592.1
hsa-miR-1-3p	MIR600HG	0.300946496258767	1.95105870881562e-06	0.032823608646812	hsa-miR-1-3p MIR600HG
hsa-miR-1264	MIR600HG	-0.305605330677627	1.32615393200197e-06	0.0285457231834478	hsa-miR-1264 MIR600HG
hsa-miR-133a-3p	MIR600HG	0.310944277870398	8.44990568626969e-07	0.0234588540422964	hsa-miR-133a-3p MIR600HG
hsa-miR-448	MIR600HG	-0.383754252707677	7.08760383716367e-10	0.000668727589089646	hsa-miR-448 MIR600HG
hsa-miR-4791	RP11-206L10.9	-0.292390140960275	3.89690820590261e-06	0.0443433140405223	hsa-miR-4791 RP11-206L10.9
hsa-miR-3907	RP11-295P9.3	-0.296985482070024	2.69500045613214e-06	0.0376138261339251	hsa-miR-3907 RP11-295P9.3
hsa-miR-4286	NME1	0.320692490010762	3.62600048653405e-07	0.0154339565656537	hsa-miR-4286 NME1
hsa-miR-548n	FOXO3B	-0.291572209997495	4.15850614765567e-06	0.0456862963352338	hsa-miR-548n FOXO3B
hsa-miR-214-5p	ARHGAP8	-0.297256506577723	2.63648960219243e-06	0.0372205466245395	hsa-miR-214-5p ARHGAP8
hsa-miR-4787-5p	GUSBP2	0.292956882873577	3.72492296807359e-06	0.0433950700415135	hsa-miR-4787-5p GUSBP2
hsa-miR-511-5p	C2orf15	-0.297215462944032	2.64527190241282e-06	0.0372980241657905	hsa-miR-511-5p C2orf15
hsa-miR-495-3p	PCDHGC4	-0.296294307397202	2.84987459586716e-06	0.0384095006867769	hsa-miR-495-3p PCDHGC4
hsa-miR-660-5p	PCDHGC4	0.29744504233476	2.59650372713693e-06	0.0371008258064003	hsa-miR-660-5p PCDHGC4
hsa-miR-181b-3p	AC000120.7	0.298813116343026	2.3232034138676e-06	0.0352125671107259	hsa-miR-181b-3p AC000120.7
hsa-miR-7704	AC000120.7	-0.341469779932924	5.39416769029799e-08	0.00587435960331947	hsa-miR-7704 AC000120.7
hsa-miR-302c-3p	C4orf48	-0.308893852494943	1.00573243555502e-06	0.0254573399721133	hsa-miR-302c-3p C4orf48
hsa-miR-1250-5p	AC005154.7	0.288759288659917	5.1917358363518e-06	0.0498574237801165	hsa-miR-1250-5p AC005154.7
hsa-miR-302c-3p	AC096772.6	0.292972393676992	3.72031922291072e-06	0.0433950700415135	hsa-miR-302c-3p AC096772.6
hsa-miR-6820-3p	DNAJC3-AS1	-0.291769967629942	4.09376650112314e-06	0.0453971279545695	hsa-miR-6820-3p DNAJC3-AS1
hsa-miR-7-5p	OIP5-AS1	-0.294954145768565	3.17467356047985e-06	0.0403868629601194	hsa-miR-7-5p OIP5-AS1
hsa-miR-221-5p	FMN1	-0.291118305669819	4.31080684615281e-06	0.0463882985040371	hsa-miR-221-5p FMN1
hsa-miR-7-5p	FMN1	-0.304393993680662	1.46713690463152e-06	0.0293484562975978	hsa-miR-7-5p FMN1
hsa-miR-511-5p	RP11-317B7.2	0.289821487971806	4.77574241086742e-06	0.0483648831652751	hsa-miR-511-5p RP11-317B7.2
hsa-miR-6763-3p	RP11-440L14.1	-0.28889015848856	5.13868024087927e-06	0.0497370804077451	hsa-miR-6763-3p RP11-440L14.1
hsa-miR-1285-3p	RP11-447H19.3	-0.307867204966562	1.09682367277486e-06	0.0261441338291233	hsa-miR-1285-3p RP11-447H19.3
hsa-miR-21-5p	RP11-447H19.3	-0.307990151113063	1.08551298927395e-06	0.0259291174688512	hsa-miR-21-5p RP11-447H19.3
hsa-miR-378a-5p	AC090587.2	-0.2980986200905	2.46231938438868e-06	0.03624974797007	hsa-miR-378a-5p AC090587.2
hsa-miR-129-1-3p	CHCHD10	0.289233688014092	5.00185432072975e-06	0.0493310322310908	hsa-miR-129-1-3p CHCHD10
hsa-miR-3120-3p	HSPD1P11	-0.309620740782929	9.45662485651866e-07	0.0246527030566847	hsa-miR-3120-3p HSPD1P11
hsa-miR-6763-3p	TUG1	-0.325125979632344	2.44330103038592e-07	0.012712092563574	hsa-miR-6763-3p TUG1
hsa-miR-6763-3p	UTP14C	-0.289093090074097	5.05742927137121e-06	0.0493742654255369	hsa-miR-6763-3p UTP14C
hsa-miR-376a-3p	WAC-AS1	0.336069801022335	8.97243257469427e-08	0.00781444076398453	hsa-miR-376a-3p WAC-AS1
hsa-miR-30a-3p	SOGA3	0.303492497908366	1.58123604099281e-06	0.0308152068808323	hsa-miR-30a-3p SOGA3
hsa-miR-135a-5p	RMST	0.298999952432262	2.28808160196436e-06	0.0350082854625007	hsa-miR-135a-5p RMST
hsa-miR-409-3p	RP11-611O2.3	-0.290015610899229	4.7032296892624e-06	0.0478624186968186	hsa-miR-409-3p RP11-611O2.3
hsa-miR-7704	RP11-611O2.3	-0.292558058525816	3.84517846185872e-06	0.044185848898389	hsa-miR-7704 RP11-611O2.3
hsa-miR-760	RP11-996F15.2	-0.304807870646703	1.41742944159695e-06	0.0292236644335292	hsa-miR-760 RP11-996F15.2
hsa-miR-34a-5p	RP11-192H23.4	0.311730593688974	7.90127051342182e-07	0.0229461932169162	hsa-miR-34a-5p RP11-192H23.4
hsa-let-7c-3p	USP3-AS1	0.289705165784161	4.81970193755288e-06	0.0485063628405092	hsa-let-7c-3p USP3-AS1
hsa-miR-5100	RP11-66B24.4	0.290863487074513	4.39861980838785e-06	0.0467143380071293	hsa-miR-5100 RP11-66B24.4
hsa-miR-619-5p	U82695.10	-0.299645084335456	2.17066243113351e-06	0.0344860009593932	hsa-miR-619-5p U82695.10
hsa-miR-769-5p	RP5-1085F17.3	-0.308312033000796	1.05642663594807e-06	0.0257850171015972	hsa-miR-769-5p RP5-1085F17.3
hsa-miR-5100	RP11-55K13.1	0.305458311847941	1.34254766459563e-06	0.0285725586905463	hsa-miR-5100 RP11-55K13.1
hsa-miR-1843	RP11-109D24.1	-0.289758458558646	4.79951438148163e-06	0.0483892168540495	hsa-miR-1843 RP11-109D24.1
hsa-miR-138-5p	GS1-358P8.4	-0.290767998506836	4.43196266131096e-06	0.0468968170426831	hsa-miR-138-5p GS1-358P8.4
hsa-miR-636	RP1-228H13.5	-0.311979412435587	7.73488273875245e-07	0.022571117462371	hsa-miR-636 RP1-228H13.5
hsa-miR-1908-3p	KB-1460A1.5	-0.33988080020774	6.27175267275959e-08	0.00634018533411024	hsa-miR-1908-3p KB-1460A1.5
hsa-miR-3162-3p	KB-1460A1.5	-0.326081973585929	2.24205822796364e-07	0.0123228374373783	hsa-miR-3162-3p KB-1460A1.5
